Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
48	-36.6266	0.0	-36.6266	-36.6266	1000.0	-3.490604	0.6944647	-2.019745	-4.4141636	196000	0.110460855	1.6866412e-05	-0.004025474	-4.0185632e-06	3.7673175	0.038564324	0.41375	79.0	278.2500729560852
49	-36.651974	0.0	-36.651974	-36.651974	1000.0	-3.491509	0.695355	-2.0188475	-4.4187064	200000	0.10605296	1.7930794e-05	-0.0017588064	0.00023009912	3.6037483	0.03242214	0.38225	79.0	283.9453876018524
50	-36.677353	0.0	-36.677353	-36.677353	1000.0	-3.5063164	0.6938829	-2.036645	-4.423282	204000	0.103091225	0.00015689849	-0.0022174492	-0.00014522909	3.3744688	0.035191208	0.43375	79.0	289.8924250602722
51	-36.702732	0.0	-36.702732	-36.702732	1000.0	-3.4972703	0.6947397	-2.0340216	-4.427395	208000	0.10042566	1.8266779e-05	-0.0041072816	5.27249e-05	3.2269475	0.025559193	0.36375	79.0	295.796098947525
52	-36.728115	0.0	-36.728115	-36.728115	1000.0	-3.4927316	0.697484	-2.0248408	-4.4307866	212000	0.09644953	9.1430906e-05	-0.0022942796	-8.0556165e-05	2.9691603	0.027577762	0.39075	79.0	302.7893719673157
53	-36.7535	0.0	-36.7535	-36.7535	1000.0	-3.5004342	0.69863945	-2.0233028	-4.4359603	216000	0.0943325	1.8031567e-05	-0.0030297488	-3.8480202e-06	2.8751943	0.028381253	0.395	79.0	308.50567722320557
54	-36.77889	0.0	-36.77889	-36.77889	1000.0	-3.5043063	0.69952226	-2.0263355	-4.4403615	220000	0.09137194	1.3854696e-05	-0.0029611513	-3.6879346e-06	2.6306078	0.027321903	0.41425	79.0	314.16536474227905
55	-36.80428	0.0	-36.80428	-36.80428	1000.0	-3.505698	0.7002749	-2.0257437	-4.444719	224000	0.08821602	1.490942e-05	-0.0013479814	0.00065845816	2.428314	0.038355283	0.4475	79.0	319.9012668132782
56	-36.82967	0.0	-36.82967	-36.82967	1000.0	-3.5303974	0.6972723	-2.0574164	-4.4543643	228000	0.08479267	0.00044693632	-0.001980923	-0.00043753537	2.3250215	0.039722946	0.45575	79.0	325.60146498680115
57	-36.855064	0.0	-36.855064	-36.855064	1000.0	-3.5131207	0.6973527	-2.0547464	-4.453342	232000	0.08361044	1.48996305e-05	-0.001930885	-6.1023857e-06	2.0964847	0.03223042	0.417	79.0	331.25531578063965
58	-36.880455	0.0	-36.880455	-36.880455	1000.0	-3.5147076	0.69886225	-2.0514247	-4.4575486	236000	0.08078007	1.5661066e-05	-0.0019947216	-6.7567526e-06	1.9316059	0.040465705	0.43675	79.0	336.99117851257324
59	-36.90585	0.0	-36.90585	-36.90585	1000.0	-3.517265	0.7003087	-2.0501516	-4.462108	240000	0.078516655	1.313271e-05	-0.0022752807	0.0007426995	1.7491243	0.037742436	0.4805	79.0	342.83296155929565
60	-36.931248	0.0	-36.931248	-36.931248	1000.0	-3.544031	0.6974723	-2.0839102	-4.4767666	244000	0.076741874	0.0004962977	-0.00249888	-0.00048823893	1.5290952	0.05127146	0.4945	79.0	348.8045780658722
61	-36.956642	0.0	-36.956642	-36.956642	1000.0	-3.5246875	0.6972029	-2.080197	-4.4706764	248000	0.07420076	1.3746611e-05	-0.0019156486	0.0017794848	1.4116488	0.05306758	0.558	79.0	354.6678133010864
62	-36.982037	0.0	-36.982037	-36.982037	1000.0	-3.5654898	0.6928179	-2.1287441	-4.493169	252000	0.07150338	0.0012675457	-0.0010832623	-0.0007374109	1.20238	0.050484765	0.54	79.0	361.88793087005615
63	-37.007435	0.0	-37.007435	-37.007435	1000.0	-3.512077	0.6952665	-2.0944273	-4.4683943	256000	0.07007551	0.00049417844	-0.0020754933	-0.00048601694	1.0559605	0.045108058	0.49925	79.0	367.56701827049255
64	-37.03283	0.0	-37.03283	-37.03283	1000.0	-3.533167	0.6984027	-2.092534	-4.4839387	260000	0.06817397	1.0867434e-05	-0.0023986697	3.806073e-05	0.88787407	0.0478466	0.5055	79.0	373.3032720088959
65	-37.058224	0.0	-37.058224	-37.058224	1000.0	-3.5405052	0.6990287	-2.0979834	-4.491783	264000	0.06667612	2.2544276e-05	-0.0006479025	-1.29602995e-05	0.64000535	0.058944482	0.537	4.0	378.3382649421692
66	-37.08362	0.0	-37.08362	-37.08362	1000.0	-3.5386655	0.6998256	-2.097885	-4.493488	268000	0.06563435	9.113317e-06	-0.0019175634	-2.4952064e-06	0.69868577	0.041072894	0.444	79.0	384.08125472068787
67	-37.109013	0.0	-37.109013	-37.109013	1000.0	-3.5394936	0.7009271	-2.095326	-4.4964995	272000	0.06396333	1.2478214e-05	-0.0011516064	1.8431256e-05	0.5076995	0.044704255	0.4465	79.0	389.83514499664307
68	-37.134403	0.0	-37.134403	-37.134403	1000.0	-3.5460744	0.7022447	-2.099056	-4.5071244	276000	0.062462635	1.2846164e-05	-0.0019299462	-6.0683305e-06	0.30938572	0.033870846	0.45275	79.0	395.6209034919739
