Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
56	-157.02826	30.049398	-60.38161	-255.26605	60.0	-66.264915	38.51586	-10.283338	-182.4441	1710000	5.747477e-08	349.86407	-0.039857715	-48.398285	6.1726565	0.016983245	0.26343334	10.0	36979.74499607086
57	-157.65906	29.5343	-60.604786	-260.3445	60.0	-65.93793	38.434586	-11.744406	-177.95738	1740000	-1.4750163e-08	346.96744	-0.03891996	-47.801758	6.140751	0.017447876	0.26303333	10.0	37637.44904732704
58	-158.50642	29.867565	-59.69301	-248.88278	60.0	-65.69158	38.987495	23.37488	-174.69455	1770000	2.8864543e-08	319.46207	-0.03691349	-43.5607	6.1299615	0.016937887	0.23093334	9.0	38296.9029853344
59	-156.8336	31.92581	-59.72882	-269.87234	60.0	-66.18559	39.09377	-11.414311	-170.71176	1800000	0.0	335.67905	-0.03906097	-42.156982	6.1345663	0.01533763	0.25113332	10.0	38954.93228840828
60	-157.05132	28.16059	-62.05859	-278.79593	60.0	-66.68492	38.902584	-12.406454	-171.07947	1830000	1.0172526e-08	318.5628	-0.037564043	-45.024963	6.108976	0.01682261	0.25316668	9.0	39604.401304483414
61	-157.66571	28.663847	-58.45757	-257.85703	60.0	-66.32383	37.98898	-8.822484	-183.82985	1860000	-1.5767416e-08	337.48346	-0.036003657	-45.276367	6.1177125	0.016814895	0.23943333	9.0	40248.74923014641
62	-157.0141	28.592638	-59.359695	-255.85794	60.0	-65.71709	38.703854	-8.982578	-165.61761	1890000	3.827413e-08	314.14053	-0.03479823	-41.72943	6.1254773	0.015683154	0.22703333	8.0	40891.712013959885
63	-157.75816	30.788437	-55.67045	-256.22177	60.0	-65.74727	38.875416	-12.9130125	-192.68604	1920000	-5.086263e-09	350.1029	-0.033569258	-47.20233	6.0823493	0.015033336	0.22533333	8.0	41536.104459524155
64	-156.14687	31.243036	-58.496727	-320.26187	60.0	-65.73528	39.07954	-10.86204	-167.22737	1950000	-2.0345052e-09	340.99286	-0.033204783	-41.38852	6.101798	0.016084524	0.23603334	8.0	42182.49516916275
65	-157.51471	27.946228	-60.53472	-232.9701	60.0	-66.5227	38.526714	-10.099126	-173.33412	1980000	2.0345052e-08	301.25732	-0.033775266	-43.275055	6.0774574	0.01632042	0.26146665	8.0	42826.38943839073
66	-158.3731	29.460873	-56.45911	-270.41843	60.0	-66.204765	38.69552	-6.376873	-172.51869	2010000	2.9500326e-08	325.09653	-0.03062431	-46.086212	6.0722265	0.016562445	0.21323334	7.0	43469.73908853531
67	-156.88011	31.250198	-62.548004	-262.94052	60.0	-65.73741	39.15144	-5.626032	-164.47417	2040000	-4.348755e-08	322.08716	-0.036156412	-44.3273	6.042252	0.018098546	0.25026667	9.0	44115.840806007385
68	-156.66719	30.035986	-63.077	-254.28616	60.0	-65.69277	38.602684	-2.0242743	-179.57689	2070000	2.746582e-08	358.4093	-0.03546991	-48.865295	6.019001	0.016509144	0.22616667	8.0	44761.289544820786
69	-155.50328	30.602188	-62.33924	-244.03229	60.0	-64.64947	38.43112	-10.1977825	-165.0675	2100000	-4.0944418e-08	333.8724	-0.033507824	-47.566345	6.0397105	0.017280638	0.23686667	8.0	45407.459352731705
70	-158.54643	30.134287	-58.30664	-248.60457	60.0	-66.60279	38.589542	-5.761738	-166.24667	2130000	-1.3224284e-08	330.06488	-0.036655024	-45.92621	6.027051	0.017057676	0.2555	9.0	46049.39318680763
71	-157.17964	30.159916	-60.791042	-283.60663	60.0	-65.794365	39.711098	14.961844	-174.71507	2160000	-1.9836426e-08	333.45016	-0.041747417	-47.438354	6.0217614	0.016508836	0.28226668	11.0	46695.46141719818
72	-156.62689	29.65213	-61.44913	-273.78525	60.0	-65.93049	38.29786	3.3251338	-173.91757	2190000	9.155274e-09	327.75967	-0.03875841	-45.07611	6.027246	0.016098559	0.26453334	10.0	47339.57276582718
73	-157.06613	29.112024	-60.704433	-276.50793	60.0	-66.13871	38.898804	-0.8237057	-173.95923	2220000	6.1035155e-09	329.06573	-0.040466856	-45.53067	6.022779	0.017208876	0.2504	10.0	47981.000400304794
74	-157.9668	31.662594	-56.420742	-272.99484	60.0	-65.586525	38.778748	14.26622	-162.22527	2250000	-2.5939942e-08	351.76373	-0.032058112	-43.779022	5.997175	0.017299248	0.21726666	7.0	48626.35379385948
75	-155.7548	31.0806	-56.82502	-282.78833	60.0	-64.95962	38.811314	-8.361389	-183.50398	2280000	1.5767416e-08	352.3938	-0.03831535	-52.582855	5.967435	0.015818065	0.25486666	10.0	49273.520382881165
76	-156.69884	30.286266	-61.342247	-268.0394	60.0	-65.38818	38.4447	-9.317425	-160.5052	2310000	4.2215984e-08	316.67407	-0.03060246	-41.23462	5.929525	0.015353233	0.2339	7.0	49922.30507206917
77	-155.27533	29.481327	-55.05787	-268.28745	60.0	-65.46574	38.94723	-8.979819	-170.15884	2340000	-2.1998087e-08	324.3256	-0.03711878	-43.17221	5.9295373	0.017079921	0.25693333	9.0	50567.65337014198
78	-154.86774	32.80915	-61.58144	-302.43152	60.0	-64.44622	38.245182	5.783851	-170.6506	2370000	-9.155274e-09	342.42007	-0.036692165	-46.62268	5.9356976	0.018822825	0.27006668	9.0	51217.99197649956
79	-158.16696	31.067034	-58.285347	-279.868	60.0	-65.58735	38.651405	-2.4393983	-168.42867	2400000	5.493164e-08	336.14102	-0.034691337	-44.17395	5.9151707	0.014839683	0.22836667	8.0	51860.76947450638
80	-154.13394	30.361494	-57.914886	-225.59343	60.0	-65.215805	39.474094	1.7121639	-169.96332	2430000	5.569458e-08	282.41174	-0.03385002	-38.82257	5.9284334	0.01569261	0.23656666	8.0	52502.027730464935
81	-155.63806	28.429163	-63.9187	-265.18414	60.0	-65.185844	38.576843	-0.42700148	-178.05333	2460000	-5.79834e-08	328.92194	-0.038334295	-46.946655	5.8921304	0.015311079	0.2357	10.0	53149.613731861115
82	-153.96982	30.490005	-56.64305	-235.72258	60.0	-65.000374	38.091766	-2.984336	-165.74568	2490000	5.6966147e-08	319.54254	-0.034661196	-41.782013	5.9086075	0.016236031	0.24013333	8.0	53798.805166721344
83	-155.15648	30.234192	-57.601334	-292.82846	60.0	-64.48935	38.01829	25.199482	-181.72061	2520000	2.89917e-08	319.79584	-0.035586607	-45.398376	5.866749	0.01849174	0.2555	8.0	54448.97608923912
84	-155.85506	27.808779	-63.53469	-257.51715	60.0	-65.5287	38.21204	16.260708	-160.8673	2550000	-6.815593e-08	307.9371	-0.029032344	-43.65567	5.8615584	0.015485854	0.22526667	6.0	55096.899060726166
85	-155.64175	30.046122	-56.163055	-235.1853	60.0	-64.64842	38.29037	-3.4888842	-170.7488	2580000	1.4241537e-08	299.90692	-0.036998108	-40.107513	5.860082	0.016985988	0.2431	9.0	55744.33684062958
86	-154.80698	28.618149	-64.99771	-241.48837	60.0	-64.96155	38.52425	50.691742	-168.88846	2610000	-5.086263e-09	313.2892	-0.037862018	-45.144257	5.8511686	0.016876511	0.26526666	9.0	56392.34716320038
87	-155.5603	30.629543	-58.499744	-256.15228	60.0	-64.098434	38.40771	-12.517372	-164.22946	2640000	-7.324219e-08	328.76685	-0.03565742	-44.717743	5.844777	0.01573856	0.24846667	9.0	57039.92524957657
88	-154.2204	30.248255	-61.95856	-289.62634	60.0	-64.490166	38.61374	-14.448278	-169.57413	2670000	8.138021e-09	305.79626	-0.042226035	-41.81369	5.847612	0.01617648	0.26343334	11.0	57688.37279963493
89	-154.7103	31.145521	-64.364334	-308.86533	60.0	-65.0282	38.401535	-12.4060135	-170.60571	2700000	-2.339681e-08	313.77634	-0.037753996	-42.907837	5.802154	0.016414685	0.25066668	10.0	58334.02104759216
90	-157.47923	30.93048	-57.02967	-363.37485	60.0	-65.02964	38.54901	-9.204808	-172.38878	2730000	-3.153483e-08	341.97986	-0.03675949	-45.77533	5.785725	0.017296515	0.24066667	9.0	58979.29159784317
91	-155.55882	29.207863	-62.84853	-249.55884	60.0	-65.47439	39.47699	-9.478206	-166.82892	2760000	1.6784668e-08	306.94843	-0.039305527	-44.940796	5.7793064	0.01613599	0.24503334	10.0	59626.06970214844
92	-154.55844	28.82672	-62.67687	-254.82982	60.0	-65.36795	38.133804	22.466791	-173.9119	2790000	4.0690105e-09	313.749	-0.041097287	-46.247314	5.782498	0.01766641	0.26186666	10.0	60274.72475576401
93	-154.68042	29.8539	-66.09406	-242.25117	60.0	-63.851482	38.179817	-9.083227	-171.22209	2820000	-5.086263e-09	293.96466	-0.034447894	-43.91992	5.780696	0.016456883	0.22713333	8.0	60921.24862718582
94	-155.8329	28.936258	-59.37644	-278.65915	60.0	-65.50713	38.31043	-4.501909	-156.68423	2850000	-1.0172526e-08	297.0992	-0.033675067	-39.017	5.73627	0.016757544	0.2479	8.0	61567.43880200386
95	-156.82634	27.515982	-60.420235	-235.95396	60.0	-65.02447	38.853973	5.426359	-168.17462	2880000	9.155274e-09	322.4662	-0.043187145	-43.234955	5.754243	0.015621609	0.2741	12.0	62212.701642513275
96	-158.22282	26.691456	-60.973564	-258.7423	60.0	-66.24923	37.884075	-12.411888	-174.15036	2910000	2.0345052e-08	323.67935	-0.03047356	-42.635773	5.750606	0.018135244	0.24803333	7.0	62855.509321928024
97	-154.84312	29.672178	-65.62969	-232.62105	60.0	-64.88022	38.22931	-8.755476	-172.09962	2940000	-3.153483e-08	306.49133	-0.036699392	-39.522125	5.699664	0.017134147	0.24416667	9.0	63498.25218844414
98	-156.49937	28.633263	-56.857426	-248.82076	60.0	-65.254745	38.834354	-12.845936	-169.32735	2970000	-2.0345052e-08	301.40472	-0.037628457	-40.230865	5.7018595	0.018106168	0.26153332	9.0	64138.878447532654
99	-153.45131	31.883377	-61.922493	-274.30267	60.0	-64.29339	38.649914	-12.747068	-166.067	3000000	-2.0345052e-08	311.77515	-0.03332069	-45.102814	5.7119355	0.017858386	0.24223334	8.0	64787.72840428352
