Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
37	-8.412359	5.4323444	-1.5263699	-15.160944	120.0	-9.064622	5.5459847	2.527083	-20.216442	22800	-4.053116e-08	11.757504	-0.12287505	-11.538968	12.708713	0.08639187	0.735	9.0	2027.1521379947662
38	-13.0657625	2.8055615	-7.483069	-14.991455	120.0	-13.405563	4.67491	5.8493214	-20.522928	23400	-1.11262e-08	12.171564	-0.10138214	-9.07574	12.673378	0.10852598	0.64666665	8.0	2079.8567435741425
39	-10.434908	5.79159	-1.474968	-15.904153	120.0	-10.389169	4.713969	-0.5809058	-24.162725	24000	-6.198883e-08	6.005499	-0.11979412	-5.0437956	12.884236	0.09141335	0.75333333	8.0	2133.690536737442
40	-11.982619	5.463654	-1.0565135	-14.814639	120.0	-12.846574	4.7940288	-1.1938784	-20.158424	24600	6.834666e-08	1.6596926	-0.098786294	-1.5264094	12.820887	0.07836324	0.6816667	12.0	2187.8329405784607
41	-8.131738	5.401553	-1.182866	-14.486045	120.0	-9.287002	5.648983	3.20436	-20.67804	25200	9.536743e-08	4.129356	-0.11112734	-4.0003715	12.684571	0.09948621	0.7216667	7.0	2242.766743659973
42	-15.202936	1.7435012	-14.078749	-18.671265	120.0	-16.157324	0.7784437	-11.098811	-20.199848	25800	-1.0331472e-07	1.5592476	-0.12083383	-1.1102417	12.719971	0.005427529	0.9533333	79.0	2296.137174129486
43	-12.009346	5.1100035	-1.8704268	-15.748836	102.0	-16.271637	2.2919855	2.2598734	-21.908356	26400	-1.847744e-08	9.168436	-0.073417075	-6.7781343	12.4708	0.10185291	0.60833335	5.0	2348.617029428482
44	-12.915166	3.8773139	-5.9305778	-17.554338	120.0	-13.639192	5.100234	3.397605	-21.838255	27000	-1.780192e-07	9.733691	-0.13599955	-9.487948	12.698966	-0.014365139	0.9683333	79.0	2401.4537241458893
45	-11.65885	5.0631304	-1.5419962	-14.366949	120.0	-13.635535	5.6880174	2.8141272	-21.735891	27600	-2.5431316e-08	2.7432246	-0.09099672	-2.2292295	12.599192	0.089867786	0.70666665	12.0	2454.7921690940857
46	-12.992755	4.087552	-4.8898277	-15.885125	120.0	-13.643232	5.2313895	0.9230109	-23.172472	28200	4.2915346e-08	7.6765513	-0.08718466	-7.476776	12.686792	0.09381461	0.6716667	7.0	2507.263006210327
47	-10.935733	4.370739	-4.744358	-14.659014	120.0	-10.853071	7.0696	14.745598	-21.483212	28800	-1.7484028e-08	5.232674	-0.08620506	-5.0270014	12.639363	0.10756307	0.675	6.0	2560.8349039554596
48	-14.471277	0.34816355	-14.038567	-15.067552	120.0	-16.197971	1.8551084	-2.3892655	-21.616987	29400	2.3841857e-09	4.653434	-0.07271412	-3.9618466	12.735014	0.07988135	0.57	9.0	2613.3257355690002
49	-14.359401	0.21072373	-13.979814	-14.556645	120.0	-16.29961	0.71531314	-10.654835	-22.171528	30000	-8.205573e-08	0.5678005	-0.06564204	-0.5141058	12.673471	0.093586415	0.605	7.0	2665.967910528183
50	-14.509024	0.50321364	-13.923172	-15.213625	120.0	-16.414312	1.5674583	-7.1531177	-23.386013	30600	5.5631e-09	3.8057113	-0.09153691	-2.4143767	12.733041	0.089181915	0.67333335	10.0	2719.205453634262
51	-12.259565	4.456572	-3.3554971	-14.861541	120.0	-13.843833	4.1977863	1.3184044	-20.903803	31200	-5.5631e-09	4.0525475	-0.09381958	-3.9290373	12.833682	0.08952563	0.67	11.0	2772.3721961975098
