Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
51	-160.49467	35.166462	-66.61263	-197.06862	60.0	-77.741684	42.31241	-14.9975195	-166.87077	31200	2.1855037e-08	581.82874	-0.08272206	-390.21262	7.6303144	0.034456465	0.49	3.0	1278.7778244018555
52	-173.4357	28.727762	-136.11568	-237.93199	60.0	-78.70803	42.11805	-5.425417	-174.0851	31800	-3.194809e-07	736.9586	-0.08301942	-465.41455	7.517408	0.027118873	0.44	3.0	1302.8716311454773
53	-175.97519	33.474754	-114.94223	-232.95395	60.0	-68.76255	40.389244	-4.4685225	-165.8161	32400	-7.390976e-08	731.63116	-0.07521524	-439.51123	7.5026107	0.027518323	0.435	2.0	1326.8824310302734
54	-162.79935	20.537672	-126.310875	-198.09828	60.0	-79.06812	42.943787	-14.033156	-179.82013	33000	-3.830592e-07	513.2823	-0.0822349	-327.9969	7.421849	0.041202076	0.56	3.0	1350.5699207782745
55	-139.56853	41.63235	-62.780464	-193.31967	60.0	-57.178215	38.147186	-3.904008	-181.45982	33600	3.6478042e-07	558.5535	-0.07720137	-331.2179	7.605594	0.033379972	0.41166666	2.0	1375.75670170784
56	-147.57596	35.587135	-71.84875	-197.67107	60.0	-64.407646	43.465187	-11.629385	-173.25171	34200	-2.3841857e-09	444.78156	-0.076994926	-250.27388	7.5361376	0.033766452	0.5133333	3.0	1400.497192144394
57	-164.3107	44.474808	-75.68386	-221.16568	60.0	-67.86589	41.565395	-4.7098327	-173.65718	34800	-2.1775564e-07	643.8128	-0.10239049	-323.76407	7.4545817	0.027767284	0.62	5.0	1425.003233909607
58	-146.44344	37.25162	-71.964226	-182.50166	60.0	-60.79026	39.093864	-8.940255	-165.2539	35400	-4.45048e-08	361.1704	-0.07820568	-208.4088	7.553592	0.03296344	0.5	3.0	1450.2732944488525
59	-177.14131	28.039553	-124.35344	-212.18593	60.0	-72.978195	41.866386	-0.53278255	-168.59898	36000	-1.7881393e-07	479.442	-0.099955164	-273.24536	7.575039	0.033374995	0.52666664	4.0	1474.9812846183777
60	-165.09694	21.379234	-126.73282	-199.6361	60.0	-74.68598	43.711617	-5.0183153	-168.62297	36600	1.2715658e-08	517.0772	-0.09437606	-355.9759	7.513178	0.026263542	0.55	4.0	1499.6287534236908
61	-161.38054	32.087006	-84.70185	-189.98955	60.0	-68.22325	36.99742	-8.315733	-173.47758	37200	-3.2583873e-08	466.28064	-0.08656505	-311.45782	7.497827	0.03159267	0.565	3.0	1523.6471722126007
