Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
57	-94.28833	20.883455	-33.677578	-167.64825	60.0	-40.57122	23.4402	33.928116	-131.80539	348000	4.83195e-08	177.035	-0.039790407	-63.723526	7.369099	0.015961368	0.22583333	3.0	13710.042265176773
58	-94.565506	14.57099	-40.338913	-135.1746	60.0	-40.374676	23.80655	3.1278262	-106.9683	354000	-2.2379557e-07	136.58377	-0.03582885	-44.68091	7.3326955	0.01848253	0.23933333	3.0	13945.554345607758
59	-96.79394	14.056623	-45.38134	-137.33612	60.0	-39.4602	23.065187	-3.1521015	-108.49463	360000	-1.0553996e-07	163.55998	-0.03317774	-57.09836	7.3655014	0.020303525	0.24933334	3.0	14181.796448230743
60	-96.72687	20.554739	-42.495605	-179.71565	60.0	-40.06662	23.230913	15.289326	-111.46521	366000	-7.502238e-08	201.79008	-0.04077501	-59.592102	7.3166537	0.0208301	0.29716668	4.0	14418.87025475502
61	-98.439	13.270551	-48.732616	-133.61339	60.0	-42.86009	23.584837	0.47380114	-112.898285	372000	-7.947286e-08	169.26778	-0.03567035	-58.031372	7.326675	0.018074924	0.243	3.0	14653.441358566284
62	-94.675186	18.84111	-34.317917	-146.94954	60.0	-39.66823	23.634842	31.713903	-110.90931	378000	-8.90096e-08	159.25917	-0.044699002	-55.98098	7.322568	0.020779096	0.29783332	4.0	14891.36965560913
63	-98.192696	16.593267	-41.150734	-138.2485	60.0	-42.146038	24.452002	-3.076344	-113.25821	384000	6.6121416e-08	174.15929	-0.04641205	-55.785408	7.3353477	0.023889173	0.3525	5.0	15127.152015686035
64	-99.08636	16.665691	-41.77769	-164.57724	60.0	-40.972565	23.436943	9.895824	-111.49384	390000	1.004537e-07	193.00752	-0.045933653	-61.57454	7.335306	0.017827654	0.2925	4.0	15362.233502626419
65	-92.10738	19.385952	-40.805954	-137.78265	60.0	-39.857983	23.35221	35.947586	-114.182335	396000	2.5113424e-08	185.77217	-0.0442838	-66.06648	7.374098	0.018022222	0.31016666	4.0	15602.352910280228
66	-98.49473	18.122074	-50.40223	-156.16446	60.0	-40.34827	22.86911	13.537426	-115.87176	402000	-8.265177e-08	215.85909	-0.051707	-70.38634	7.359821	0.01875343	0.31166667	5.0	15838.69538640976
67	-95.93454	20.074808	-40.66249	-155.11148	60.0	-40.116993	23.643045	17.575481	-118.987236	408000	-2.9881797e-08	183.28226	-0.045734126	-61.5383	7.336454	0.021474803	0.29416665	4.0	16077.2553358078
68	-98.53405	19.257847	-37.83547	-161.36711	60.0	-42.503178	23.837193	-0.23331356	-147.75478	414000	5.086263e-09	192.1908	-0.025150435	-65.92126	7.2831464	0.016809568	0.22883333	2.0	16313.047050952911
69	-96.71238	19.261768	-39.238327	-144.75504	60.0	-40.66151	24.078558	4.133025	-122.33825	420000	2.22524e-08	165.43694	-0.043771442	-52.91529	7.3632708	0.021390416	0.2975	4.0	16551.06538438797
70	-97.46695	19.438368	-39.540302	-142.58775	60.0	-40.877	23.911411	1.5715551	-114.181	426000	-5.1498414e-08	170.08896	-0.035245482	-51.6213	7.322271	0.018808067	0.255	3.0	16789.233827590942
71	-99.16839	21.938047	-39.43668	-154.71783	60.0	-41.32041	23.641403	11.025456	-119.17935	432000	1.4623006e-08	203.05025	-0.040078413	-70.11992	7.3759103	0.018058835	0.23866667	3.0	17027.403126478195
72	-98.999054	17.940077	-46.961258	-150.82878	60.0	-42.341373	26.124058	1.7515225	-116.75617	438000	-1.07447306e-07	167.79985	-0.042025853	-54.940247	7.380393	0.018737102	0.30933332	4.0	17263.837232351303
73	-100.39809	16.395454	-35.56699	-162.21686	60.0	-43.165302	23.77456	26.656765	-119.02403	444000	1.5544892e-07	176.70525	-0.05366787	-54.66163	7.299169	0.020189675	0.32383335	6.0	17499.226290225983
74	-96.9298	21.207254	-43.669872	-170.65561	60.0	-39.910942	24.25196	22.277311	-126.170815	450000	-2.2093454e-08	199.10497	-0.038404107	-68.665955	7.3789024	0.02226685	0.27033332	3.0	17737.69110059738
75	-99.791985	19.102915	-42.1387	-164.5896	60.0	-42.367813	24.337032	6.128015	-141.18828	456000	2.4477641e-08	202.5601	-0.037260752	-65.555954	7.3327303	0.014861145	0.22933333	3.0	17973.705784082413
76	-104.395065	18.675014	-48.325504	-169.87404	60.0	-43.04278	24.230766	21.412844	-118.378296	462000	6.484986e-08	235.48724	-0.049964312	-74.966446	7.2837257	0.021429911	0.30866668	5.0	18208.158161878586
77	-102.52484	17.710705	-40.80961	-148.99486	60.0	-43.708767	24.987423	-4.510952	-133.25137	468000	-7.692973e-08	176.02583	-0.052295513	-50.33127	7.370126	0.017187543	0.26516667	5.0	18444.008937120438
78	-100.66423	20.11994	-42.275455	-160.42479	60.0	-43.455784	24.774221	63.580975	-127.69268	474000	8.90096e-09	213.63698	-0.0382797	-65.79506	7.3241525	0.021016015	0.27183333	3.0	18680.437859535217
79	-98.48044	18.571142	-47.024376	-145.80835	60.0	-41.67666	24.871452	12.666319	-115.41694	480000	2.0345052e-08	187.98553	-0.05370753	-63.749496	7.3117003	0.018097457	0.34116668	5.0	18917.33314561844
80	-99.20247	18.014627	-46.001232	-157.5496	60.0	-41.45771	23.904766	1.8462968	-120.57706	486000	-5.785624e-08	168.88437	-0.04444815	-52.923225	7.330847	0.018514287	0.264	4.0	19154.77875638008
81	-100.38538	18.594244	-48.263813	-157.53505	60.0	-41.469604	23.9174	27.40296	-103.643005	492000	3.1471252e-08	179.6392	-0.044224426	-55.278954	7.352718	0.020374997	0.27483332	4.0	19392.506497383118
82	-103.32693	14.72085	-46.16416	-153.90916	60.0	-45.02649	24.288809	1.00348	-118.81836	498000	-8.138021e-08	173.99072	-0.049323566	-49.658432	7.344017	0.022307226	0.31533334	5.0	19626.049160957336
83	-103.851715	18.884201	-42.486717	-161.11145	60.0	-43.146545	25.163258	-2.0894945	-130.60892	504000	-1.780192e-08	185.4585	-0.04793501	-55.51465	7.31644	0.019972645	0.30216667	5.0	19862.030170679092
84	-99.646484	19.789541	-41.978565	-142.04521	60.0	-41.39507	24.832785	4.749633	-138.81393	510000	6.6121416e-08	178.16571	-0.036070302	-55.586624	7.348319	0.018178001	0.27766666	3.0	20100.396414995193
85	-102.765945	20.34008	-37.393215	-149.3462	60.0	-44.084564	24.636038	4.644658	-128.86607	516000	-7.5658164e-08	209.48026	-0.0443724	-63.361908	7.3063855	0.02204769	0.2735	4.0	20337.09717488289
86	-101.36879	23.593773	-39.699482	-149.04237	60.0	-43.56533	25.16154	28.633158	-134.08984	522000	7.8837076e-08	215.31644	-0.0359817	-76.28165	7.3155994	0.018405303	0.2755	3.0	20575.653093099594
