Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
68	-202.15565	28.931671	-172.82964	-282.5901	60.0	-80.3222	39.468716	-25.212002	-151.98355	41400	3.8146972e-08	765.70215	-0.077932045	-299.14612	9.369287	0.026512813	0.48833334	3.0	1587.0035676956177
69	-185.15735	30.0947	-134.64684	-236.65948	60.0	-88.34867	39.791508	-27.81787	-156.44075	42000	1.4225643e-07	753.3063	-0.09543597	-341.35394	9.252439	0.036701646	0.50333333	4.0	1609.861374616623
70	-175.92749	26.292044	-105.36279	-206.05995	60.0	-75.45039	44.472797	2.2698293	-154.0166	42600	1.5894572e-09	528.71875	-0.06281451	-230.53458	9.2755375	0.031233024	0.395	2.0	1632.975434064865
71	-160.65926	36.73493	-66.84969	-207.36206	60.0	-72.21183	41.44684	-21.15646	-153.6423	43200	-5.8809917e-08	781.5674	-0.06600377	-346.75266	9.232086	0.03195146	0.40166667	2.0	1656.538616657257
72	-180.81508	54.304703	-75.60018	-264.44162	60.0	-75.3644	36.720455	8.087001	-154.0277	43800	-1.5099843e-08	845.037	-0.084004626	-406.33954	9.318778	0.033320222	0.5	3.0	1679.6565117835999
73	-185.3544	22.210224	-128.0815	-216.1919	60.0	-74.18619	44.85492	-21.307327	-155.46338	44400	2.3682912e-07	551.2986	-0.11365853	-229.61212	9.376541	0.040430557	0.60333335	6.0	1702.6193664073944
74	-183.77176	33.418655	-106.48849	-227.42926	60.0	-77.49318	42.329483	-21.854883	-156.28502	45000	-8.026759e-08	513.7867	-0.104022115	-172.47635	9.059554	0.02304575	0.585	6.0	1725.7318832874298
75	-168.78442	40.572426	-92.13965	-215.84494	60.0	-83.09883	38.094955	-9.065544	-156.37346	45600	3.6557516e-08	985.55084	-0.11332456	-429.85333	9.206198	0.021580594	0.5083333	5.0	1748.7047853469849
76	-190.103	40.33828	-85.30134	-246.12158	60.0	-78.155846	39.05586	-19.347208	-152.65146	46200	-1.603365e-07	787.0055	-0.077840194	-388.64536	9.343278	0.04779883	0.47833332	3.0	1771.9096591472626
77	-155.2237	47.90153	-75.89214	-212.18272	60.0	-62.671837	43.14665	2.8070598	-155.36708	46800	-2.769629e-07	551.65356	-0.07714116	-226.58054	9.229741	0.025207065	0.51666665	3.0	1796.0324878692627
78	-188.2644	19.066969	-159.73184	-227.265	60.0	-85.5338	43.0752	-22.652893	-156.59906	47400	-1.0808309e-07	622.9463	-0.091029905	-251.15067	9.291174	0.025271839	0.46333334	4.0	1818.7890048027039
79	-188.4218	67.50867	-69.81942	-350.16516	60.0	-81.0859	42.13723	-17.963884	-154.19225	48000	-1.4523665e-07	1291.0991	-0.07427406	-304.2439	9.34571	0.029628394	0.425	3.0	1842.0740942955017
80	-189.31404	30.286005	-129.14684	-237.96115	60.0	-74.47312	43.62662	13.107096	-160.44342	48600	3.3458073e-07	701.1197	-0.09638621	-340.57504	9.261404	0.033436988	0.53333336	4.0	1865.3669736385345
81	-185.80396	36.51102	-87.95272	-217.70541	60.0	-81.96716	43.242954	-20.510357	-162.24655	49200	7.947286e-08	709.80896	-0.0782823	-298.09918	9.194117	0.03040575	0.40833333	3.0	1888.262636423111
82	-179.20218	42.850197	-77.05187	-240.38	60.0	-84.66944	46.72962	-18.397167	-160.65869	49800	-2.749761e-07	814.87646	-0.05843671	-374.45398	9.085229	0.038749326	0.39333335	2.0	1911.684473991394
83	-181.94858	36.169052	-104.910255	-251.53995	60.0	-75.3076	43.408737	-21.252426	-158.52097	50400	1.3510386e-07	561.3328	-0.064297415	-207.7073	9.212891	0.03808005	0.40833333	2.0	1934.7086050510406
84	-181.52202	34.273506	-121.38368	-239.41678	60.0	-77.78443	41.124565	-19.068134	-159.64822	51000	-2.0821889e-07	501.23407	-0.0687322	-188.95251	9.246741	0.035280455	0.43333334	2.0	1957.819236755371
85	-184.33737	26.125185	-141.08751	-228.4034	60.0	-79.87574	43.334084	-21.815317	-161.13766	51600	-3.2981237e-08	555.1838	-0.07371997	-216.4281	9.1854315	0.03550446	0.535	3.0	1980.5807437896729
86	-161.45947	34.204517	-95.90252	-198.17377	60.0	-77.04022	44.34289	-10.300776	-161.61366	52200	1.8636386e-07	826.1643	-0.071071416	-410.2175	9.116172	0.036891036	0.41166666	2.0	2003.8003742694855
87	-193.87933	18.293821	-163.3375	-214.96011	60.0	-82.879684	39.234703	-20.763472	-156.70967	52800	2.2848447e-07	541.49243	-0.058152832	-213.19867	9.248607	0.026131429	0.30833334	2.0	2026.5567569732666
88	-192.83917	36.60303	-151.20856	-282.56204	60.0	-75.96956	43.6201	-19.360065	-157.18042	53400	-2.7815501e-08	700.5477	-0.09254997	-249.20251	8.979389	0.021945406	0.53833336	5.0	2049.4965410232544
89	-176.48792	47.565178	-85.13798	-247.64171	60.0	-74.1881	43.231388	36.697502	-161.74666	54000	-1.223882e-07	657.3529	-0.082771346	-251.64801	9.209166	0.026689827	0.45666668	3.0	2073.057298898697
90	-179.62222	17.97921	-161.73083	-224.49693	60.0	-89.93901	42.550636	-22.63491	-162.18103	54600	-4.7683717e-08	682.0277	-0.058004204	-313.65497	9.145443	0.033458002	0.39	2.0	2096.114681959152
91	-184.52568	33.113487	-111.62709	-225.48354	60.0	-76.63201	39.60498	-2.394234	-157.17816	55200	1.3987223e-07	921.2285	-0.07542837	-351.87085	9.1289425	0.020080728	0.50166667	3.0	2119.1543917655945
92	-151.14403	45.629963	-70.33545	-194.30472	60.0	-63.118855	44.16783	2.785346	-161.28822	55800	-7.470449e-08	404.1875	-0.09974841	-162.7916	9.296039	0.020164575	0.5683333	5.0	2143.674392223358
93	-179.26482	18.511997	-159.23058	-226.29483	60.0	-89.4555	41.097878	-23.689398	-160.9163	56400	1.9272169e-07	746.11346	-0.07946105	-330.90637	9.19157	0.028346283	0.435	3.0	2166.4263939857483
94	-186.73212	18.793926	-163.41063	-230.29826	60.0	-73.341644	40.894394	-17.784128	-155.47781	57000	-1.1205673e-07	612.4617	-0.059782427	-275.936	9.190039	0.037369937	0.38	2.0	2189.2784004211426
95	-165.54277	41.802002	-76.93286	-210.71577	60.0	-73.49239	40.10151	-19.001253	-157.12833	57600	-4.8478444e-08	578.6806	-0.06599516	-230.30533	9.028585	0.03207172	0.48833334	2.0	2212.9168362617493
96	-197.47641	19.792473	-155.27583	-218.4993	60.0	-72.51519	43.86751	-18.453812	-156.68112	58200	-3.194809e-07	611.8455	-0.07093945	-281.78915	9.113488	0.038767572	0.50333333	3.0	2235.806901216507
97	-182.1447	23.450378	-131.37076	-220.2332	60.0	-90.09189	43.185513	-24.083395	-163.40497	58800	1.056989e-07	543.1301	-0.066860594	-283.0059	9.221883	0.027799679	0.34333333	2.0	2258.6057407855988
98	-174.02335	34.94163	-77.383865	-200.39612	60.0	-66.91445	44.96936	-12.168882	-158.18007	59400	-3.516674e-07	443.1049	-0.07878592	-215.12328	9.254395	0.026742274	0.435	3.0	2281.907321214676
99	-171.22952	35.98062	-74.93918	-209.93527	60.0	-78.484	44.089165	-13.266846	-160.2637	60000	3.1789145e-09	732.0684	-0.07103433	-331.52094	9.095386	0.03348295	0.47833332	3.0	2305.364533662796
100	-179.59555	48.6949	-96.69834	-276.4336	60.0	-72.280205	38.13633	6.467286	-156.0679	60600	-2.1060308e-07	888.3992	-0.091892324	-352.72308	9.138564	0.026300091	0.54833335	4.0	2329.0977578163147
